pollution_de_l_air,titre,date_de_publication,publié_dans,publié_dansLabel
http://www.wikidata.org/entity/Q91924076,Household air pollution and caste-ethnic differences in undernutrition among children in Nepal,2019-12-13T00:00:00Z,http://www.wikidata.org/entity/Q15756858,archives of Environmental and Occupational Health
http://www.wikidata.org/entity/Q91925248,Asbestos Air Pollution: Description of a Mesothelioma Cluster Due to Residential Exposure from an Asbestos Cement Factory,2020-04-12T00:00:00Z,http://www.wikidata.org/entity/Q6051382,International Journal of Environmental Research and Public Health
http://www.wikidata.org/entity/Q91926825,Fine particulate air pollution and human mortality: 25+ years of cohort studies,2019-11-14T00:00:00Z,http://www.wikidata.org/entity/Q5381161,Environmental Research
http://www.wikidata.org/entity/Q91927512,Air pollution in a microclimate; the impact of different green barriers on the dispersion,2019-11-25T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q91927635,The Effects of Air Pollution on the Development of Atopic Disease,2019-12-01T00:00:00Z,http://www.wikidata.org/entity/Q1932354,Clinical Reviews in Allergy & Immunology
http://www.wikidata.org/entity/Q91930354,Exposure to outdoor air pollution and its human-related health outcomes: an evidence gap map,2019-12-11T00:00:00Z,http://www.wikidata.org/entity/Q17003470,BMJ Open
http://www.wikidata.org/entity/Q91936306,"Associations between air pollution and outpatient visits for allergic rhinitis in Xinxiang, China",2020-04-15T00:00:00Z,http://www.wikidata.org/entity/Q15750698,Environmental Science and Pollution Research
http://www.wikidata.org/entity/Q91936657,The role of air pollution and climate on the growth of urban trees,2019-02-19T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q91943083,"Associations of residential greenness, traffic noise, and air pollution with birth outcomes across Alpine areas",2019-05-03T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q91950248,A temperature indicator for heavy air pollution risks (TIP),2019-05-05T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q91950785,Identification of diverse air pollution sources in a complex urban area of Croatia,2019-05-09T00:00:00Z,http://www.wikidata.org/entity/Q15757726,Journal of Environmental Management
http://www.wikidata.org/entity/Q91954166,Lead Exposure as a Confounding Factor in the Association of Air Pollution Exposure and Psychotic Experiences,2019-07-17T00:00:00Z,http://www.wikidata.org/entity/Q635830,JAMA Psychiatry
http://www.wikidata.org/entity/Q91954322,Lead Exposure as a Confounding Factor in the Association of Air Pollution Exposure and Psychotic Experiences-Reply,2019-07-17T00:00:00Z,http://www.wikidata.org/entity/Q635830,JAMA Psychiatry
http://www.wikidata.org/entity/Q91956016,Neighborhood air pollution and household environmental health as it relates to respiratory health and healthcare utilization among elderly persons with asthma,2019-02-27T00:00:00Z,http://www.wikidata.org/entity/Q2603603,Journal of Asthma
http://www.wikidata.org/entity/Q91959459,Wearable technology for air pollution,2019-05-09T00:00:00Z,http://www.wikidata.org/entity/Q27724908,The Lancet. Respiratory medicine
http://www.wikidata.org/entity/Q91962476,Exposures to Air Pollution and Noise from Multi-Modal Commuting in a Chinese City,2019-07-16T00:00:00Z,http://www.wikidata.org/entity/Q6051382,International Journal of Environmental Research and Public Health
http://www.wikidata.org/entity/Q91968860,Alpha2B-Adrenergic Receptor Overexpression in the Brain Potentiate Air Pollution-induced Behavior and Blood Pressure Changes,2019-05-01T00:00:00Z,http://www.wikidata.org/entity/Q2446966,Toxicological Sciences
http://www.wikidata.org/entity/Q91974494,Advances in science and applications of air pollution monitoring: A case study on oil sands monitoring targeting ecosystem protection,2019-06-01T00:00:00Z,http://www.wikidata.org/entity/Q15762342,Journal of the Air and Waste Management Association
http://www.wikidata.org/entity/Q91976233,Air Pollution and the Novel Covid-19 Disease: a Putative Disease Risk Factor,2020-04-15T00:00:00Z,,
http://www.wikidata.org/entity/Q91981297,Acute changes in lung function following controlled exposure to cookstove air pollution in the subclinical tests of volunteers exposed to smoke (STOVES) study,2020-04-16T00:00:00Z,http://www.wikidata.org/entity/Q1663495,Inhalation Toxicology
http://www.wikidata.org/entity/Q91983970,Urban air pollution monitoring using scanning Lidar,2019-12-04T00:00:00Z,http://www.wikidata.org/entity/Q15766990,Environmental Pollution
http://www.wikidata.org/entity/Q91984094,Towards a fuller assessment of the economic benefits of reducing air pollution from fossil fuel combustion: Per-case monetary estimates for children's health outcomes,2019-12-09T00:00:00Z,http://www.wikidata.org/entity/Q5381161,Environmental Research
http://www.wikidata.org/entity/Q91988205,Brain Fog: Does Air Pollution Make Us Less Productive?,2019-05-01T00:00:00Z,http://www.wikidata.org/entity/Q1345904,Environmental Health Perspectives
http://www.wikidata.org/entity/Q91989410,"Exposure of trophoblast cells to fine particulate matter air pollution leads to growth inhibition, inflammation and ER stress",2019-07-18T00:00:00Z,http://www.wikidata.org/entity/Q564954,PLOS ONE
http://www.wikidata.org/entity/Q91990180,"Analysis of the associations of indoor air pollution and tobacco use with morbidity of lung cancer in Xuanwei, China",2019-11-22T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q91992418,"The Relationship between Pneumocystis Infection in Animal and Human Hosts, and Climatological and Environmental Air Pollution Factors: A Systematic Review",2018-10-26T00:00:00Z,,
http://www.wikidata.org/entity/Q91993283,Association of particulate matter air pollution and itch: A digital epidemiology approach,2019-05-11T00:00:00Z,http://www.wikidata.org/entity/Q15757046,Journal of the American Academy of Dermatology
http://www.wikidata.org/entity/Q91994935,"National air pollution distribution in China and related geographic, gaseous pollutant, and socio-economic factors",2019-04-01T00:00:00Z,http://www.wikidata.org/entity/Q15766990,Environmental Pollution
http://www.wikidata.org/entity/Q91995944,"Comment on ""Effect of short-term fluctuations in outdoor air pollution on the number of hospital admissions due to acute myocardial infarction among inhabitants of Kraków, Poland""",2019-02-28T00:00:00Z,http://www.wikidata.org/entity/Q26853874,Archives Polonaises de médecine interne
http://www.wikidata.org/entity/Q91997422,Air pollution and the development of asthma from birth until young adulthood,2020-04-16T00:00:00Z,http://www.wikidata.org/entity/Q12257435,European Respiratory Journal
http://www.wikidata.org/entity/Q91999875,Migrant population is more vulnerable to the effect of air pollution on preterm birth: Results from a birth cohort study in seven Chinese cities,2019-07-16T00:00:00Z,http://www.wikidata.org/entity/Q15758318,International Journal of Hygiene and Environmental Health
http://www.wikidata.org/entity/Q92000444,Severe air pollution events not avoided by reduced anthropogenic activities during COVID-19 outbreak,2020-03-23T00:00:00Z,http://www.wikidata.org/entity/Q15752651,"Resources, Conservation and Recycling"
http://www.wikidata.org/entity/Q92004461,"Ambient air pollution exposure and lung function assessment of filling station attendants in Ibadan, Nigeria",2019-06-01T00:00:00Z,http://www.wikidata.org/entity/Q23582803,Reviews on Environmental Health
http://www.wikidata.org/entity/Q92006444,"Seasonal and long-term trends of sulfate, nitrate, and ammonium in PM2.5 in Beijing: implication for air pollution control",2020-04-16T00:00:00Z,http://www.wikidata.org/entity/Q15750698,Environmental Science and Pollution Research
http://www.wikidata.org/entity/Q92009148,On the environmental effectiveness analysis of energy policies: A case study of air pollution in the megacity of Tehran,2019-11-29T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q92017902,"Increased Gain in the Auditory Pathway, Alzheimer's Disease Continuum, and Air Pollution: Peripheral and Central Auditory System Dysfunction Evolves Across Pediatric and Adult Urbanites",2019-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6294755,Journal of Alzheimer's Disease
http://www.wikidata.org/entity/Q92020125,"Particulate matter air pollution and the expression of microRNAs and pro-inflammatory genes: Association and mediation among children in Jinan, China",2019-12-09T00:00:00Z,http://www.wikidata.org/entity/Q15757703,Journal of Hazardous Materials
http://www.wikidata.org/entity/Q92020384,The effects of exposure to air pollution on the development of uterine fibroids,2019-02-26T00:00:00Z,http://www.wikidata.org/entity/Q15758318,International Journal of Hygiene and Environmental Health
http://www.wikidata.org/entity/Q92024852,"Responses of soil mite communities (Acari: Oribatida, Mesostigmata) to elemental composition of mosses and pine needles and long-term air pollution in Scots pine (Pinus sylvestris L.) stands",2019-07-10T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q92027588,Assessment of Traffic-Related Air Pollution: Case Study of Pregnant Women in South Texas,2019-07-09T00:00:00Z,http://www.wikidata.org/entity/Q6051382,International Journal of Environmental Research and Public Health
http://www.wikidata.org/entity/Q92028149,Indoor Air Pollution in Cars: An Update on Novel Insights,2019-07-09T00:00:00Z,http://www.wikidata.org/entity/Q6051382,International Journal of Environmental Research and Public Health
http://www.wikidata.org/entity/Q92028707,"Air pollution, output, FDI, trade openness, and urbanization: evidence using DOLS and PDOLS cointegration techniques and causality",2019-05-15T00:00:00Z,http://www.wikidata.org/entity/Q15750698,Environmental Science and Pollution Research
http://www.wikidata.org/entity/Q92028943,"Low Levels of Air Pollution and Health: Effect Estimates, Methodological Challenges, and Future Directions",2019-09-01T00:00:00Z,http://www.wikidata.org/entity/Q23930045,Current Environmental Health Reports
http://www.wikidata.org/entity/Q92033984,"Effect of air pollution on hospitalization for acute exacerbation of chronic obstructive pulmonary disease, stroke, and myocardial infarction",2019-12-16T00:00:00Z,http://www.wikidata.org/entity/Q15750698,Environmental Science and Pollution Research
http://www.wikidata.org/entity/Q92037192,Ambient air pollution in China,2019-05-15T00:00:00Z,http://www.wikidata.org/entity/Q15753093,Respirology
http://www.wikidata.org/entity/Q92037282,"Air Pollution, Oxidative Stress, and Diabetes: a Life Course Epidemiologic Perspective",2019-07-19T00:00:00Z,http://www.wikidata.org/entity/Q26841965,Current diabetes report
http://www.wikidata.org/entity/Q92039299,Molecular and cellular mechanisms linking air pollution and bone damage,2020-04-06T00:00:00Z,http://www.wikidata.org/entity/Q5381161,Environmental Research
http://www.wikidata.org/entity/Q92039309,Foreign investment and air pollution: Do good governance and technological innovation matter?,2020-04-05T00:00:00Z,http://www.wikidata.org/entity/Q5381161,Environmental Research
http://www.wikidata.org/entity/Q92039881,"Temperature inversions in the atmospheric boundary layer and lower troposphere over the Sichuan Basin, China: Climatology and impacts on air pollution",2020-04-08T00:00:00Z,http://www.wikidata.org/entity/Q15766357,Science of the Total Environment
http://www.wikidata.org/entity/Q92039886,"The interactive effects between air pollution and meteorological factors on the hospital outpatient visits for atopic dermatitis in Beijing, China: a time-series analysis",2019-09-02T00:00:00Z,http://www.wikidata.org/entity/Q15760872,Journal of the European Academy of Dermatology and Venereology
http://www.wikidata.org/entity/Q92042708,Neighbourhood-level air pollution and greenspace and inflammation in adults,2019-07-17T00:00:00Z,http://www.wikidata.org/entity/Q15756771,Health and Place
http://www.wikidata.org/entity/Q92042857,"Advanced household heat pumps for air pollution control: A pilot field study in Ulaanbaatar, the coldest capital city in the world",2019-03-08T00:00:00Z,http://www.wikidata.org/entity/Q5381161,Environmental Research
http://www.wikidata.org/entity/Q92042898,A seriously air pollution area affected by anthropogenic in the central China: temporal-spatial distribution and potential sources,2020-04-18T00:00:00Z,http://www.wikidata.org/entity/Q15759070,Environmental Geochemistry and Health
http://www.wikidata.org/entity/Q92045034,Air pollution may affect the assessment of smoking habits by exhaled carbon monoxide measurements,2019-02-22T00:00:00Z,http://www.wikidata.org/entity/Q5381161,Environmental Research
http://www.wikidata.org/entity/Q72760286,On the determination of odor thersholds in air pollution control--an experimental field study on flue gases from sulfate cellulose plants,1966-02-01T00:00:00Z,http://www.wikidata.org/entity/Q24040002,Journal of the Air Pollution Control Association
